ID,SECTION,year,erosion_m_y,Lat,Long
10,0,1937,-0.43,36.81728141,-121.7445638
11,0,1937,-0.048333333,36.82080162,-121.742864
12,0,1937,0.373333333,36.82296128,-121.7419457
13,0,1937,0.358333333,36.83555707,-121.7402948
14,0,1937,0.115,36.83589898,-121.7399257
17,0,1937,0.151666667,36.81597393,-121.7444804
18,0,1937,0.016666667,36.81644803,-121.7442057
19,0,1937,0.148333333,36.81376763,-121.7666757
20,0,1937,-0.331666667,36.81269449,-121.7666855
15,0,1937,0.323333333,36.84301192,-121.752426
21,0,1937,-0.24,36.84855875,-121.7572213
22,0,1937,-0.05,36.84834837,-121.7559189
23,0,1937,-0.263333333,36.85093509,-121.758113
24,0,1937,0.045,36.85231706,-121.7577792
25,0,1937,0.056666667,36.85369503,-121.7580746
121,2,1937,-0.121666667,36.8171196,-121.7497502
97,2,1937,0.131666667,36.81760162,-121.7496608
122,2,1937,0.058333333,36.81701175,-121.7508347
123,2,1937,0.43,36.81757629,-121.7517896
124,2,1937,0.215,36.8179078,-121.7532674
125,2,1937,-0.29,36.81762098,-121.7537764
126,2,1937,0.126666667,36.81776695,-121.7546194
127,2,1937,0.043333333,36.81761165,-121.7551633
128,2,1937,-0.123333333,36.81740884,-121.7562938
129,2,1937,0.023333333,36.8171728,-121.7576696
130,2,1937,-0.023333333,36.81736929,-121.7587862
131,2,1937,0.171666667,36.8177862,-121.7598844
132,2,1937,0.003333333,36.81686993,-121.7589277
133,2,1937,0.02,36.81612644,-121.7596739
134,2,1937,0.416666667,36.81608479,-121.759111
135,2,1937,0.018333333,36.81577263,-121.7589084
136,2,1937,0.113333333,36.81613798,-121.7584946
137,2,1937,0.245,36.81664578,-121.7568772
138,2,1937,0.053333333,36.81630713,-121.7564229
139,2,1937,0.128333333,36.81642827,-121.7554643
140,2,1937,0.228333333,36.81745076,-121.7528966
141,2,1937,0.06,36.8170767,-121.7536146
142,2,1937,0.106666667,36.81643864,-121.7530391
143,2,1937,0.108333333,36.81578796,-121.7541027
144,2,1937,-0.118333333,36.81476694,-121.760978
145,2,1937,-0.016666667,36.81585758,-121.7613229
146,2,1937,0.418333333,36.81654637,-121.7609003
147,2,1937,0.268333333,36.81637902,-121.7614713
148,2,1937,0.053333333,36.81521985,-121.7613528
149,2,1937,-0.328333333,36.81791189,-121.7656597
150,2,1937,0.796666667,36.81827917,-121.7654827
151,2,1937,0.576666667,36.81864959,-121.7668151
152,2,1937,-0.416666667,36.81821597,-121.7666275
153,2,1937,-0.05,36.81410714,-121.7623566
154,2,1937,0.095,36.81443175,-121.7623376
155,2,1937,-0.131666667,36.81433205,-121.762688
156,3,1937,-0.193333333,36.81271446,-121.7455952
157,3,1937,0.085,36.81254171,-121.7461764
158,3,1937,-0.078333333,36.81149917,-121.7462602
159,3,1937,-0.193333333,36.81168033,-121.7470432
160,3,1937,0.126666667,36.81204343,-121.7469854
161,3,1937,0.095,36.81221455,-121.7479466
162,3,1937,0.196666667,36.81201744,-121.7490473
163,3,1937,0.121666667,36.81150273,-121.7488629
164,3,1937,-0.056666667,36.8116763,-121.7477923
165,3,1937,0.07,36.81110735,-121.7481542
166,3,1937,0.02,36.81116839,-121.747013
167,3,1937,-0.018333333,36.81210307,-121.7455952
1,3,1937,-1.038333333,36.81121323,-121.7557219
168,3,1937,0.108333333,36.81397284,-121.7462677
169,3,1937,0.048333333,36.81346116,-121.7475028
170,3,1937,0.12,36.81306069,-121.7483381
171,3,1937,0.16,36.81288186,-121.7492938
172,3,1937,-0.031666667,36.81274332,-121.7480953
173,3,1937,0.033333333,36.81225431,-121.7526861
174,3,1937,-0.051666667,36.81185514,-121.7515802
175,3,1937,-0.161666667,36.81169824,-121.7508338
176,3,1937,-0.251666667,36.81191038,-121.7522986
177,3,1937,-0.273333333,36.81160434,-121.7531065
16,3,1937,0.376666667,36.81163942,-121.7539986
178,3,1937,0.125,36.81458966,-121.7474681
179,3,1937,0.17,36.80878619,-121.7471567
180,3,1937,0.173333333,36.80914908,-121.7475691
181,3,1937,0.116666667,36.80932842,-121.7479257
182,3,1937,0.078333333,36.80868203,-121.7475123
63,4,1937,2.233333333,36.8347101,-121.7434821
64,4,1937,0.493333333,36.83397942,-121.7446572
80,4,1937,0.18,36.83361613,-121.745365
81,4,1937,0.088333333,36.83306563,-121.7457449
82,4,1937,0.151666667,36.83266718,-121.744713
83,4,1937,0.62,36.83216704,-121.7453442
84,4,1937,-0.13,36.83177846,-121.744683
85,4,1937,0.04,36.83167382,-121.7439663
86,4,1937,-0.081666667,36.83149819,-121.7452439
87,4,1937,0.085,36.83110385,-121.7453256
88,4,1937,0.353333333,36.83133831,-121.745914
89,4,1937,-0.145,36.83077856,-121.7459825
90,4,1937,0.063333333,36.83070186,-121.7454942
91,4,1937,0.116666667,36.83011545,-121.7452961
98,4,1937,-0.161666667,36.82729572,-121.7456701
99,4,1937,0.055,36.82765792,-121.745774
100,4,1937,-0.066666667,36.82732737,-121.7463883
101,4,1937,0.148333333,36.82743448,-121.7474147
102,4,1937,0.145,36.8271254,-121.7470204
103,4,1937,0.126666667,36.82686464,-121.747404
104,4,1937,0.101666667,36.82621211,-121.7479237
105,4,1937,0.09,36.82702389,-121.7457644
106,4,1937,-0.47,36.81965301,-121.7468374
107,4,1937,0.173333333,36.82017007,-121.7468406
108,4,1937,-0.171666667,36.81949459,-121.7472745
109,4,1937,0.021666667,36.81985929,-121.7478479
110,4,1937,-0.201666667,36.81966398,-121.7483204
111,4,1937,-0.118333333,36.82024019,-121.7490757
112,4,1937,0.053333333,36.81944119,-121.7479532
113,4,1937,0.116666667,36.82353327,-121.7462273
114,4,1937,-0.023333333,36.82456061,-121.7460916
115,4,1937,-0.05,36.82517301,-121.7462095
116,4,1937,-0.015,36.82585277,-121.7462132
117,4,1937,0.013333333,36.82442153,-121.7467558
118,4,1937,-0.013333333,36.82463115,-121.7479761
119,4,1937,0.04,36.82391255,-121.7482474
120,4,1937,0.093333333,36.82432887,-121.7474396
65,5,1937,-0.061666667,36.83479598,-121.7453448
66,5,1937,-0.22,36.83514278,-121.745924
67,5,1937,-0.168333333,36.83600358,-121.746467
68,5,1937,0.006666667,36.83656695,-121.7470778
69,5,1937,0.205,36.8371045,-121.7469785
70,5,1937,0.001666667,36.83718051,-121.7472851
71,5,1937,0.156666667,36.83752676,-121.7469897
72,5,1937,0.01,36.83679217,-121.7482838
73,5,1937,0.02,36.83706391,-121.7489022
74,5,1937,0.055,36.83637011,-121.7482883
75,5,1937,-0.24,36.83576894,-121.7473263
76,5,1937,0.111666667,36.83636181,-121.7479194
77,5,1937,-0.015,36.8353034,-121.747051
78,5,1937,0.115,36.83506496,-121.7464911
79,5,1937,0.026666667,36.83402782,-121.746116
26,5,1937,0.641666667,36.83992888,-121.7502933
27,5,1937,-0.001666667,36.8391934,-121.750784
28,5,1937,-0.083333333,36.83878799,-121.750899
31,5,1937,0.063333333,36.83824439,-121.7503026
33,5,1937,0.021666667,36.83839357,-121.7492974
34,5,1937,0.211666667,36.83891875,-121.7495238
35,5,1937,0.086666667,36.8390825,-121.7492139
36,5,1937,0.078333333,36.83947586,-121.749334
37,5,1937,0.131666667,36.83974917,-121.7490856
92,5,1937,0.178333333,36.83778468,-121.7434941
93,5,1937,0.21,36.83795899,-121.7439868
94,5,1937,0.196666667,36.83642898,-121.7433521
95,5,1937,-0.025,36.83630975,-121.7438392
96,5,1937,0.086666667,36.83923308,-121.7460149
10,0,1949,-0.233333333,36.81728141,-121.7445638
11,0,1949,-0.014166667,36.82080162,-121.742864
12,0,1949,0.4325,36.82296128,-121.7419457
13,0,1949,-0.114166667,36.83555707,-121.7402948
14,0,1949,-0.095,36.83589898,-121.7399257
17,0,1949,-0.063333333,36.81597393,-121.7444804
18,0,1949,-0.030833333,36.81644803,-121.7442057
19,0,1949,0.446666667,36.81376763,-121.7666757
20,0,1949,0.254166667,36.81269449,-121.7666855
15,0,1949,-0.005,36.84301192,-121.752426
21,0,1949,0.166666667,36.84855875,-121.7572213
22,0,1949,-0.0175,36.84834837,-121.7559189
23,0,1949,0.010833333,36.85093509,-121.758113
24,0,1949,0.0475,36.85231706,-121.7577792
25,0,1949,-0.026666667,36.85369503,-121.7580746
121,2,1949,0.160833333,36.8171196,-121.7497502
97,2,1949,0.009166667,36.81760162,-121.7496608
122,2,1949,0.159166667,36.81701175,-121.7508347
123,2,1949,0.1875,36.81757629,-121.7517896
124,2,1949,-0.039166667,36.8179078,-121.7532674
125,2,1949,0.209166667,36.81762098,-121.7537764
126,2,1949,0.04,36.81776695,-121.7546194
127,2,1949,0.063333333,36.81761165,-121.7551633
128,2,1949,0.245,36.81740884,-121.7562938
129,2,1949,0.2125,36.8171728,-121.7576696
130,2,1949,0.055,36.81736929,-121.7587862
131,2,1949,0.036666667,36.8177862,-121.7598844
132,2,1949,0.115833333,36.81686993,-121.7589277
133,2,1949,-0.054166667,36.81612644,-121.7596739
134,2,1949,-0.1475,36.81608479,-121.759111
135,2,1949,0.039166667,36.81577263,-121.7589084
136,2,1949,0.1075,36.81613798,-121.7584946
137,2,1949,-0.060833333,36.81664578,-121.7568772
138,2,1949,0.044166667,36.81630713,-121.7564229
139,2,1949,-0.043333333,36.81642827,-121.7554643
140,2,1949,-0.0675,36.81745076,-121.7528966
141,2,1949,-0.0075,36.8170767,-121.7536146
142,2,1949,0.058333333,36.81643864,-121.7530391
143,2,1949,0.02,36.81578796,-121.7541027
144,2,1949,0.0425,36.81476694,-121.760978
145,2,1949,-0.055,36.81585758,-121.7613229
146,2,1949,-0.130833333,36.81654637,-121.7609003
147,2,1949,-0.115,36.81637902,-121.7614713
148,2,1949,-0.0425,36.81521985,-121.7613528
149,2,1949,0.168333333,36.81791189,-121.7656597
150,2,1949,-0.033333333,36.81827917,-121.7654827
151,2,1949,-0.198333333,36.81864959,-121.7668151
152,2,1949,0.069166667,36.81821597,-121.7666275
153,2,1949,-0.056666667,36.81410714,-121.7623566
154,2,1949,0.025,36.81443175,-121.7623376
155,2,1949,0.026666667,36.81433205,-121.762688
156,3,1949,0.285,36.81271446,-121.7455952
157,3,1949,0.0575,36.81254171,-121.7461764
158,3,1949,0.0825,36.81149917,-121.7462602
159,3,1949,0.035833333,36.81168033,-121.7470432
160,3,1949,-0.056666667,36.81204343,-121.7469854
161,3,1949,0.08,36.81221455,-121.7479466
162,3,1949,0.05,36.81201744,-121.7490473
163,3,1949,0.005,36.81150273,-121.7488629
164,3,1949,0.071666667,36.8116763,-121.7477923
165,3,1949,0.05,36.81110735,-121.7481542
166,3,1949,0.049166667,36.81116839,-121.747013
167,3,1949,0.091666667,36.81210307,-121.7455952
1,3,1949,0.3675,36.81121323,-121.7557219
168,3,1949,-0.0175,36.81397284,-121.7462677
169,3,1949,-0.003333333,36.81346116,-121.7475028
170,3,1949,-0.075833333,36.81306069,-121.7483381
171,3,1949,-0.060833333,36.81288186,-121.7492938
172,3,1949,0.028333333,36.81274332,-121.7480953
173,3,1949,0.000833333,36.81225431,-121.7526861
174,3,1949,-0.140833333,36.81185514,-121.7515802
175,3,1949,-0.15,36.81169824,-121.7508338
176,3,1949,-0.075,36.81191038,-121.7522986
177,3,1949,-0.0725,36.81160434,-121.7531065
16,3,1949,-0.089166667,36.81163942,-121.7539986
178,3,1949,-0.045,36.81458966,-121.7474681
179,3,1949,0.048333333,36.80878619,-121.7471567
180,3,1949,0.063333333,36.80914908,-121.7475691
181,3,1949,0.166666667,36.80932842,-121.7479257
182,3,1949,-0.019166667,36.80868203,-121.7475123
63,4,1949,-0.400833333,36.8347101,-121.7434821
64,4,1949,-0.144166667,36.83397942,-121.7446572
80,4,1949,-0.001666667,36.83361613,-121.745365
81,4,1949,0.115833333,36.83306563,-121.7457449
82,4,1949,0.025,36.83266718,-121.744713
83,4,1949,0.135,36.83216704,-121.7453442
84,4,1949,0.158333333,36.83177846,-121.744683
85,4,1949,0.008333333,36.83167382,-121.7439663
86,4,1949,0.061666667,36.83149819,-121.7452439
87,4,1949,0.015,36.83110385,-121.7453256
88,4,1949,0.41,36.83133831,-121.745914
89,4,1949,0.285,36.83077856,-121.7459825
90,4,1949,0.064166667,36.83070186,-121.7454942
91,4,1949,0.063333333,36.83011545,-121.7452961
98,4,1949,0.265,36.82729572,-121.7456701
99,4,1949,-0.001666667,36.82765792,-121.745774
100,4,1949,0.003333333,36.82732737,-121.7463883
101,4,1949,-0.0175,36.82743448,-121.7474147
102,4,1949,0.003333333,36.8271254,-121.7470204
103,4,1949,-0.001666667,36.82686464,-121.747404
104,4,1949,-0.0075,36.82621211,-121.7479237
105,4,1949,-0.014166667,36.82702389,-121.7457644
106,4,1949,0.0125,36.81965301,-121.7468374
107,4,1949,-0.086666667,36.82017007,-121.7468406
108,4,1949,-0.031666667,36.81949459,-121.7472745
109,4,1949,-0.010833333,36.81985929,-121.7478479
110,4,1949,-0.024166667,36.81966398,-121.7483204
111,4,1949,-0.001666667,36.82024019,-121.7490757
112,4,1949,-0.0425,36.81944119,-121.7479532
113,4,1949,-0.058333333,36.82353327,-121.7462273
114,4,1949,-0.128333333,36.82456061,-121.7460916
115,4,1949,-0.005,36.82517301,-121.7462095
116,4,1949,-0.011666667,36.82585277,-121.7462132
117,4,1949,0.039166667,36.82442153,-121.7467558
118,4,1949,-0.003333333,36.82463115,-121.7479761
119,4,1949,0.021666667,36.82391255,-121.7482474
120,4,1949,0.0575,36.82432887,-121.7474396
65,5,1949,0.068333333,36.83479598,-121.7453448
66,5,1949,-0.0225,36.83514278,-121.745924
67,5,1949,0.018333333,36.83600358,-121.746467
68,5,1949,0.184166667,36.83656695,-121.7470778
69,5,1949,0.0175,36.8371045,-121.7469785
70,5,1949,0.081666667,36.83718051,-121.7472851
71,5,1949,-0.009166667,36.83752676,-121.7469897
72,5,1949,0.005,36.83679217,-121.7482838
73,5,1949,0.071666667,36.83706391,-121.7489022
74,5,1949,0.0175,36.83637011,-121.7482883
75,5,1949,0.180833333,36.83576894,-121.7473263
76,5,1949,0.0875,36.83636181,-121.7479194
77,5,1949,0.041666667,36.8353034,-121.747051
78,5,1949,-0.009166667,36.83506496,-121.7464911
79,5,1949,0.0075,36.83402782,-121.746116
26,5,1949,0.01,36.83992888,-121.7502933
27,5,1949,0.016666667,36.8391934,-121.750784
28,5,1949,-0.0425,36.83878799,-121.750899
31,5,1949,0.013333333,36.83824439,-121.7503026
33,5,1949,-0.04,36.83839357,-121.7492974
34,5,1949,-0.076666667,36.83891875,-121.7495238
35,5,1949,-0.125,36.8390825,-121.7492139
36,5,1949,0.045,36.83947586,-121.749334
37,5,1949,-0.003333333,36.83974917,-121.7490856
92,5,1949,0.004166667,36.83778468,-121.7434941
93,5,1949,-0.008333333,36.83795899,-121.7439868
94,5,1949,-0.001666667,36.83642898,-121.7433521
95,5,1949,-0.019166667,36.83630975,-121.7438392
96,5,1949,-0.020833333,36.83923308,-121.7460149
10,0,1956,0.152857143,36.81728141,-121.7445638
11,0,1956,0.212857143,36.82080162,-121.742864
12,0,1956,0.367142857,36.82296128,-121.7419457
13,0,1956,0.255714286,36.83555707,-121.7402948
14,0,1956,0.131428571,36.83589898,-121.7399257
17,0,1956,0.492857143,36.81597393,-121.7444804
18,0,1956,0.107142857,36.81644803,-121.7442057
19,0,1956,-0.288571429,36.81376763,-121.7666757
20,0,1956,0.535714286,36.81269449,-121.7666855
15,0,1956,0.021428571,36.84301192,-121.752426
21,0,1956,0.027142857,36.84855875,-121.7572213
22,0,1956,0.297142857,36.84834837,-121.7559189
23,0,1956,0.067142857,36.85093509,-121.758113
24,0,1956,0.078571429,36.85231706,-121.7577792
25,0,1956,-0.121428571,36.85369503,-121.7580746
121,2,1956,0.098571429,36.8171196,-121.7497502
97,2,1956,0.15,36.81760162,-121.7496608
122,2,1956,0.468571429,36.81701175,-121.7508347
123,2,1956,0.851428571,36.81757629,-121.7517896
124,2,1956,-0.007142857,36.8179078,-121.7532674
125,2,1956,0.125714286,36.81762098,-121.7537764
126,2,1956,0.05,36.81776695,-121.7546194
127,2,1956,0.018571429,36.81761165,-121.7551633
128,2,1956,0.248571429,36.81740884,-121.7562938
129,2,1956,0.245714286,36.8171728,-121.7576696
130,2,1956,0.287142857,36.81736929,-121.7587862
131,2,1956,0.124285714,36.8177862,-121.7598844
132,2,1956,0.011428571,36.81686993,-121.7589277
133,2,1956,0.09,36.81612644,-121.7596739
134,2,1956,0.2,36.81608479,-121.759111
135,2,1956,0.005714286,36.81577263,-121.7589084
136,2,1956,-0.105714286,36.81613798,-121.7584946
137,2,1956,0.128571429,36.81664578,-121.7568772
138,2,1956,0.011428571,36.81630713,-121.7564229
139,2,1956,0.038571429,36.81642827,-121.7554643
140,2,1956,0.495714286,36.81745076,-121.7528966
141,2,1956,0.044285714,36.8170767,-121.7536146
142,2,1956,0.187142857,36.81643864,-121.7530391
143,2,1956,0.128571429,36.81578796,-121.7541027
144,2,1956,0.46,36.81476694,-121.760978
145,2,1956,0.437142857,36.81585758,-121.7613229
146,2,1956,0.18,36.81654637,-121.7609003
147,2,1956,0.19,36.81637902,-121.7614713
148,2,1956,0.071428571,36.81521985,-121.7613528
149,2,1956,0.014285714,36.81791189,-121.7656597
150,2,1956,-0.605714286,36.81827917,-121.7654827
151,2,1956,-0.202857143,36.81864959,-121.7668151
152,2,1956,0.564285714,36.81821597,-121.7666275
153,2,1956,0.14,36.81410714,-121.7623566
154,2,1956,-0.092857143,36.81443175,-121.7623376
155,2,1956,0.191428571,36.81433205,-121.762688
156,3,1956,-0.355714286,36.81271446,-121.7455952
157,3,1956,0.074285714,36.81254171,-121.7461764
158,3,1956,0.151428571,36.81149917,-121.7462602
159,3,1956,0.434285714,36.81168033,-121.7470432
160,3,1956,0.144285714,36.81204343,-121.7469854
161,3,1956,0.208571429,36.81221455,-121.7479466
162,3,1956,0.14,36.81201744,-121.7490473
163,3,1956,0.068571429,36.81150273,-121.7488629
164,3,1956,0.278571429,36.8116763,-121.7477923
165,3,1956,0.045714286,36.81110735,-121.7481542
166,3,1956,-0.107142857,36.81116839,-121.747013
167,3,1956,-0.208571429,36.81210307,-121.7455952
1,3,1956,-0.22,36.81121323,-121.7557219
168,3,1956,0.017142857,36.81397284,-121.7462677
169,3,1956,0.15,36.81346116,-121.7475028
170,3,1956,0.155714286,36.81306069,-121.7483381
171,3,1956,0.08,36.81288186,-121.7492938
172,3,1956,0.08,36.81274332,-121.7480953
173,3,1956,0.124285714,36.81225431,-121.7526861
174,3,1956,0.115714286,36.81185514,-121.7515802
175,3,1956,-0.035714286,36.81169824,-121.7508338
176,3,1956,0.215714286,36.81191038,-121.7522986
177,3,1956,0.181428571,36.81160434,-121.7531065
16,3,1956,-0.09,36.81163942,-121.7539986
178,3,1956,0.114285714,36.81458966,-121.7474681
179,3,1956,-0.02,36.80878619,-121.7471567
180,3,1956,0,36.80914908,-121.7475691
181,3,1956,-0.047142857,36.80932842,-121.7479257
182,3,1956,0.131428571,36.80868203,-121.7475123
63,4,1956,-0.178571429,36.8347101,-121.7434821
64,4,1956,0,36.83397942,-121.7446572
80,4,1956,-0.005714286,36.83361613,-121.745365
81,4,1956,-0.23,36.83306563,-121.7457449
82,4,1956,0.132857143,36.83266718,-121.744713
83,4,1956,0.141428571,36.83216704,-121.7453442
84,4,1956,0.018571429,36.83177846,-121.744683
85,4,1956,0.2,36.83167382,-121.7439663
86,4,1956,0.34,36.83149819,-121.7452439
87,4,1956,0.16,36.83110385,-121.7453256
88,4,1956,0.278571429,36.83133831,-121.745914
89,4,1956,0.11,36.83077856,-121.7459825
90,4,1956,0.035714286,36.83070186,-121.7454942
91,4,1956,0.048571429,36.83011545,-121.7452961
98,4,1956,-0.235714286,36.82729572,-121.7456701
99,4,1956,0.075714286,36.82765792,-121.745774
100,4,1956,0.007142857,36.82732737,-121.7463883
101,4,1956,0.121428571,36.82743448,-121.7474147
102,4,1956,-0.018571429,36.8271254,-121.7470204
103,4,1956,0.228571429,36.82686464,-121.747404
104,4,1956,0.104285714,36.82621211,-121.7479237
105,4,1956,0.021428571,36.82702389,-121.7457644
106,4,1956,0.162857143,36.81965301,-121.7468374
107,4,1956,0.178571429,36.82017007,-121.7468406
108,4,1956,0.072857143,36.81949459,-121.7472745
109,4,1956,0.194285714,36.81985929,-121.7478479
110,4,1956,0.144285714,36.81966398,-121.7483204
111,4,1956,0.175714286,36.82024019,-121.7490757
112,4,1956,0.032857143,36.81944119,-121.7479532
113,4,1956,0.168571429,36.82353327,-121.7462273
114,4,1956,0.414285714,36.82456061,-121.7460916
115,4,1956,0.221428571,36.82517301,-121.7462095
116,4,1956,0.192857143,36.82585277,-121.7462132
117,4,1956,0.208571429,36.82442153,-121.7467558
118,4,1956,0.275714286,36.82463115,-121.7479761
119,4,1956,0.077142857,36.82391255,-121.7482474
120,4,1956,0,36.82432887,-121.7474396
65,5,1956,-0.097142857,36.83479598,-121.7453448
66,5,1956,-0.577142857,36.83514278,-121.745924
67,5,1956,0.204285714,36.83600358,-121.746467
68,5,1956,0.25,36.83656695,-121.7470778
69,5,1956,-0.071428571,36.8371045,-121.7469785
70,5,1956,0.001428571,36.83718051,-121.7472851
71,5,1956,0.205714286,36.83752676,-121.7469897
72,5,1956,0.345714286,36.83679217,-121.7482838
73,5,1956,0.104285714,36.83706391,-121.7489022
74,5,1956,-0.035714286,36.83637011,-121.7482883
75,5,1956,-0.252857143,36.83576894,-121.7473263
76,5,1956,-0.28,36.83636181,-121.7479194
77,5,1956,0.051428571,36.8353034,-121.747051
78,5,1956,0.045714286,36.83506496,-121.7464911
79,5,1956,0.017142857,36.83402782,-121.746116
26,5,1956,-0.04,36.83992888,-121.7502933
27,5,1956,0.142857143,36.8391934,-121.750784
28,5,1956,0.098571429,36.83878799,-121.750899
31,5,1956,0,36.83824439,-121.7503026
33,5,1956,0.101428571,36.83839357,-121.7492974
34,5,1956,0.101428571,36.83891875,-121.7495238
35,5,1956,0.251428571,36.8390825,-121.7492139
36,5,1956,0.021428571,36.83947586,-121.749334
37,5,1956,0.08,36.83974917,-121.7490856
92,5,1956,0.168571429,36.83778468,-121.7434941
93,5,1956,0.112857143,36.83795899,-121.7439868
94,5,1956,0.05,36.83642898,-121.7433521
95,5,1956,0.252857143,36.83630975,-121.7438392
96,5,1956,0.078571429,36.83923308,-121.7460149
10,0,1966,-0.065,36.81728141,-121.7445638
11,0,1966,0.008,36.82080162,-121.742864
12,0,1966,-0.192,36.82296128,-121.7419457
13,0,1966,-0.117,36.83555707,-121.7402948
14,0,1966,0.094,36.83589898,-121.7399257
17,0,1966,-0.31,36.81597393,-121.7444804
18,0,1966,-0.075,36.81644803,-121.7442057
19,0,1966,-0.193,36.81376763,-121.7666757
20,0,1966,-0.534,36.81269449,-121.7666855
15,0,1966,-0.101,36.84301192,-121.752426
21,0,1966,-0.237,36.84855875,-121.7572213
22,0,1966,-0.166,36.84834837,-121.7559189
23,0,1966,-0.036,36.85093509,-121.758113
24,0,1966,-0.134,36.85231706,-121.7577792
25,0,1966,0.05,36.85369503,-121.7580746
121,2,1966,0.646,36.8171196,-121.7497502
97,2,1966,0.04,36.81760162,-121.7496608
122,2,1966,0.196,36.81701175,-121.7508347
123,2,1966,-0.003,36.81757629,-121.7517896
124,2,1966,-0.025,36.8179078,-121.7532674
125,2,1966,0.423,36.81762098,-121.7537764
126,2,1966,0.18,36.81776695,-121.7546194
127,2,1966,0.094,36.81761165,-121.7551633
128,2,1966,0.133,36.81740884,-121.7562938
129,2,1966,0.216,36.8171728,-121.7576696
130,2,1966,0.122,36.81736929,-121.7587862
131,2,1966,0.202,36.8177862,-121.7598844
132,2,1966,0.24,36.81686993,-121.7589277
133,2,1966,0.025,36.81612644,-121.7596739
134,2,1966,0.048,36.81608479,-121.759111
135,2,1966,-0.05,36.81577263,-121.7589084
136,2,1966,0.034,36.81613798,-121.7584946
137,2,1966,0.015,36.81664578,-121.7568772
138,2,1966,-0.043,36.81630713,-121.7564229
139,2,1966,0.025,36.81642827,-121.7554643
140,2,1966,0.081,36.81745076,-121.7528966
141,2,1966,0,36.8170767,-121.7536146
142,2,1966,-0.035,36.81643864,-121.7530391
143,2,1966,0.07,36.81578796,-121.7541027
144,2,1966,0.056,36.81476694,-121.760978
145,2,1966,0.266,36.81585758,-121.7613229
146,2,1966,-0.026,36.81654637,-121.7609003
147,2,1966,0.266,36.81637902,-121.7614713
148,2,1966,0.071,36.81521985,-121.7613528
149,2,1966,-0.153,36.81791189,-121.7656597
150,2,1966,0.209,36.81827917,-121.7654827
151,2,1966,-0.397,36.81864959,-121.7668151
152,2,1966,-1.324,36.81821597,-121.7666275
153,2,1966,0.099,36.81410714,-121.7623566
154,2,1966,0.055,36.81443175,-121.7623376
155,2,1966,-0.085,36.81433205,-121.762688
156,3,1966,0.263,36.81271446,-121.7455952
157,3,1966,-0.057,36.81254171,-121.7461764
158,3,1966,0.282,36.81149917,-121.7462602
159,3,1966,0.219,36.81168033,-121.7470432
160,3,1966,0.044,36.81204343,-121.7469854
161,3,1966,0.08,36.81221455,-121.7479466
162,3,1966,0.034,36.81201744,-121.7490473
163,3,1966,-0.004,36.81150273,-121.7488629
164,3,1966,0.357,36.8116763,-121.7477923
165,3,1966,0.252,36.81110735,-121.7481542
166,3,1966,0,36.81116839,-121.747013
167,3,1966,0.201,36.81210307,-121.7455952
1,3,1966,0.187,36.81121323,-121.7557219
168,3,1966,0.077,36.81397284,-121.7462677
169,3,1966,0.021,36.81346116,-121.7475028
170,3,1966,0,36.81306069,-121.7483381
171,3,1966,-0.045,36.81288186,-121.7492938
172,3,1966,0.006,36.81274332,-121.7480953
173,3,1966,0.175,36.81225431,-121.7526861
174,3,1966,0.074,36.81185514,-121.7515802
175,3,1966,0.126,36.81169824,-121.7508338
176,3,1966,-0.14,36.81191038,-121.7522986
177,3,1966,0.245,36.81160434,-121.7531065
16,3,1966,0.1,36.81163942,-121.7539986
178,3,1966,-0.055,36.81458966,-121.7474681
179,3,1966,-0.111,36.80878619,-121.7471567
180,3,1966,-0.09,36.80914908,-121.7475691
181,3,1966,0.085,36.80932842,-121.7479257
182,3,1966,-0.092,36.80868203,-121.7475123
63,4,1966,0.255,36.8347101,-121.7434821
64,4,1966,-0.076,36.83397942,-121.7446572
80,4,1966,0.081,36.83361613,-121.745365
81,4,1966,0.271,36.83306563,-121.7457449
82,4,1966,-0.075,36.83266718,-121.744713
83,4,1966,0.07,36.83216704,-121.7453442
84,4,1966,-0.077,36.83177846,-121.744683
85,4,1966,-0.124,36.83167382,-121.7439663
86,4,1966,-0.208,36.83149819,-121.7452439
87,4,1966,-0.125,36.83110385,-121.7453256
88,4,1966,-0.569,36.83133831,-121.745914
89,4,1966,-0.07,36.83077856,-121.7459825
90,4,1966,-0.033,36.83070186,-121.7454942
91,4,1966,-0.111,36.83011545,-121.7452961
98,4,1966,0.28,36.82729572,-121.7456701
99,4,1966,-0.084,36.82765792,-121.745774
100,4,1966,0.265,36.82732737,-121.7463883
101,4,1966,0.136,36.82743448,-121.7474147
102,4,1966,0.068,36.8271254,-121.7470204
103,4,1966,-0.014,36.82686464,-121.747404
104,4,1966,0.03,36.82621211,-121.7479237
105,4,1966,0.031,36.82702389,-121.7457644
106,4,1966,0.087,36.81965301,-121.7468374
107,4,1966,-0.05,36.82017007,-121.7468406
108,4,1966,-0.1,36.81949459,-121.7472745
109,4,1966,-0.124,36.81985929,-121.7478479
110,4,1966,-0.026,36.81966398,-121.7483204
111,4,1966,-0.075,36.82024019,-121.7490757
112,4,1966,0.024,36.81944119,-121.7479532
113,4,1966,-0.05,36.82353327,-121.7462273
114,4,1966,0.145,36.82456061,-121.7460916
115,4,1966,-0.071,36.82517301,-121.7462095
116,4,1966,-0.011,36.82585277,-121.7462132
